Date,Gold_Close/Last,Gold_Volume,Gold_Open,Gold_High,Gold_Low,Silver_Close/Last,Silver_Volume,Silver_Open,Silver_High,Silver_Low
3/15/21,1729.2,158839,1726.5,1733.2,1719.2,26.288,47263,26.07,26.39,25.845
3/16/21,1730.9,170463,1730.7,1740.5,1724.4,26.003,46881,26.34,26.405,25.885
3/17/21,1727.1,214084,1730,1750.6,1722,26.058,53877,26.005,26.615,25.805
3/18/21,1734.6,18942,1745.9,1756,1719.1,26.351,75265,26.4,26.74,25.875
3/19/21,1743.9,36859,1736.3,1748.2,1729.3,26.321,51175,26.15,26.4,25.925
3/22/21,1740.4,36260,1747.5,1749.2,1728.6,25.769,60953,26.34,26.35,25.45
3/23/21,1727.5,62567,1741.2,1729.3,1727.7,25.227,61646,25.85,25.11,25.055
3/24/21,1735.5,68820,1728.2,1739.9,1724.8,25.231,42488,25.12,25.43,25.02
3/25/21,1727.3,73549,1736,1732.2,1722.5,25.047,84471,25.17,25.24,24.925
3/26/21,1734.7,98882,1727.5,1737.9,1721.2,25.114,41109,25.15,25.335,24.92
3/29/21,1714.6,171876,1732.4,1734.8,1705.6,24.771,51320,25.105,25.15,24.48
3/30/21,1686,218812,1713,1714.8,1678.3,24.137,68953,24.725,24.77,23.88
3/31/21,1715.6,205346,1685.9,1716.3,1677.3,24.532,64445,24.045,24.565,23.74
4/1/21,1728.4,166688,1709,1732,1706.4,24.948,62056,24.46,25.045,24.27
4/5/21,1728.8,100575,1730,1734.4,1721.6,24.78,38324,25.05,25.14,24.66
4/6/21,1743,148878,1729.2,1745.5,1742.2,25.227,52014,24.905,25.225,25.16
4/7/21,1741.6,118174,1744.4,1744.1,1736,25.247,42705,25.21,25.33,25.125
4/8/21,1758.2,140648,1738.6,1759.4,1733.6,25.585,59692,25.21,25.675,25.02
4/9/21,1744.8,165011,1756.5,1758.2,1730.8,25.325,57602,25.53,25.555,25.01
4/12/21,1732.7,122724,1744.5,1733.7,1727,24.867,61248,25.3,24.885,24.725
4/13/21,1747.6,170934,1732.2,1748.1,1744.6,25.426,72896,24.83,25.465,25.37
4/14/21,1736.3,141968,1746.4,1737.4,1736.1,25.524,52957,25.405,25.485,25.44
4/15/21,1766.8,193552,1736.6,1766.2,1763.6,25.964,70522,25.48,25.955,25.895
4/16/21,1780.2,167944,1764.8,1784.7,1760.3,26.105,56487,25.94,26.38,25.795
4/19/21,1770.6,178114,1778.8,1790.4,1766.6,25.837,67083,26.055,26.28,25.67
4/20/21,1778.4,165014,1770.5,1780.8,1763.5,25.84,69918,25.875,26.15,25.725
4/21/21,1793.1,171089,1779.1,1795.9,1790.5,26.606,17296,25.9,26.765,26.535
4/22/21,1782,160685,1794.5,1784.8,1778.7,26.219,19537,26.7,26.26,26.055
4/23/21,1777.8,171772,1784,1796.3,1769.5,26.114,18206,26.24,26.51,25.93
4/26/21,1780.1,136847,1776.1,1782.4,1780.3,26.247,35182,26.09,26.32,26.26
4/27/21,1778.8,140469,1781.1,1785.9,1773.9,26.45,45944,26.355,26.56,26.14
4/28/21,1773.9,190626,1776.4,1782.7,1761.8,26.118,55382,26.38,26.38,25.875
4/29/21,1768.3,222795,1781.9,1774.5,1771.3,26.085,79346,26.3,26.205,26.13
4/30/21,1767.7,160763,1772.4,1770,1764.9,25.873,54442,26.17,26.005,25.855
5/3/21,1791.8,198798,1768.1,1794.1,1790.8,26.96,71503,25.99,27.045,26.925
5/4/21,1776,225083,1793.2,1799.5,1769.2,26.558,68803,27.015,27.24,26.16
5/5/21,1784.3,176172,1778.4,1788.1,1785.4,26.522,40143,26.595,26.61,26.53
5/6/21,1815.7,277680,1787,1816.5,1813,27.477,85955,26.59,27.515,27.405
5/7/21,1831.3,332450,1815.4,1833.4,1830.6,27.565,78921,27.45,27.58,27.51
5/10/21,1837.6,254657,1835.4,1846.3,1830.5,27.492,63916,27.68,28.005,27.32
5/11/21,1836.1,294462,1836.2,1839.2,1837.3,27.667,60622,27.4,27.78,27.72
5/12/21,1822.8,323911,1838.2,1844.7,1813,27.244,76020,27.76,27.83,27.03
5/13/21,1824,238443,1816.2,1829.1,1808.4,27.059,62643,27.095,27.33,26.78
5/14/21,1838.1,222090,1826.4,1847.1,1819,27.365,57316,27.19,27.595,26.92
5/17/21,1867.6,260925,1845.9,1867.9,1866.2,28.274,82860,27.515,28.37,28.3
5/18/21,1868,219676,1867.3,1870.6,1868.8,28.333,74122,28.325,28.395,28.275
5/19/21,1881.5,387547,1870.2,1874,1862,28.025,107527,28.3,27.86,27.58
5/20/21,1883.9,43110,1872.2,1887.2,1866.2,28.067,55280,27.84,28.125,27.49
5/21/21,1878.9,51799,1880.4,1892.3,1872.5,27.486,76044,27.87,28.195,27.265
5/24/21,1886.7,51824,1885.6,1890,1877.9,27.905,50388,27.69,28.015,27.55
5/25/21,1900.5,174389,1883.4,1903.7,1900,28.056,67658,27.88,28.14,28.04
5/26/21,1903.8,172696,1902.4,1915.6,1893,27.877,64614,28.105,28.34,27.685
5/27/21,1898.5,203605,1899.3,1901.6,1898.9,27.94,55762,27.765,27.98,27.93
5/28/21,1905.3,194069,1899.8,1908.8,1884.3,28.014,65114,27.98,28.095,27.48
6/1/21,1905,283146,1901.8,1903,1901.6,28.102,106907,28.035,28.035,27.93
6/2/21,1909.9,160414,1903,1911.8,1896.4,28.204,52726,27.995,28.32,27.765
6/3/21,1873.3,269228,1910.5,1876,1872.2,27.477,102290,28.295,27.565,27.415
6/4/21,1892,224522,1872.7,1894.6,1891.6,27.896,74415,27.53,27.94,27.865
6/7/21,1898.8,142315,1894.3,1902.9,1883.7,28.018,56079,27.91,28.085,27.595
6/8/21,1894.4,170166,1901.6,1906.9,1885.7,27.731,66083,28.025,28.12,27.61
6/9/21,1895.5,143891,1894.4,1901.7,1889.3,28.002,57544,27.735,28.145,27.62
6/10/21,1896.4,244698,1891.4,1903,1871.8,28.031,75924,27.905,28.18,27.475
6/11/21,1879.6,213681,1901.9,1906.2,1876.1,28.146,69170,28.145,28.445,28.025
6/14/21,1865.9,235708,1879.6,1879.7,1845.7,28.039,59688,28.095,28.16,27.565
6/15/21,1856.4,152410,1867.8,1870.9,1853,27.693,61731,28,28.03,27.485
6/16/21,1861.4,228605,1861,1866,1804.4,27.812,72327,27.795,27.97,26.7
6/17/21,1774.8,372368,1812.3,1826.4,1767.9,25.856,150569,27.005,27.32,25.82
6/18/21,1769,254641,1773.9,1797.9,1761.2,25.969,86513,25.95,26.555,25.77
6/21/21,1782.9,187249,1764.3,1786.9,1764.1,26.065,12938,25.895,26.17,25.615
6/22/21,1777.4,167293,1783.2,1790.1,1771.2,25.898,13025,26.02,26.12,25.775
6/23/21,1783.4,175084,1779.1,1795.6,1773.1,26.152,22485,25.89,26.41,25.85
6/24/21,1776.7,148872,1778.2,1788.6,1772.7,26.089,24656,25.98,26.28,25.905
6/25/21,1777.8,158121,1775.7,1791,1773.6,26.126,30865,26.055,26.415,26.01
6/28/21,1780.7,158467,1782,1786.1,1770.4,26.254,39778,26.22,26.335,25.875
6/29/21,1763.6,232701,1778.8,1779.2,1750.1,25.901,71600,26.235,26.235,25.58
6/30/21,1771.6,169111,1761.9,1774.7,1753.2,26.194,43315,25.875,26.275,25.8
7/1/21,1776.8,167260,1770.8,1783.4,1765.9,26.1,53051,26.25,26.525,26.045
7/2/21,1783.3,202365,1777.5,1795.9,1774.4,26.501,55721,26.145,26.7,26.1
7/6/21,1794.2,273015,1787.5,1815.7,1784.7,26.174,78836,26.64,26.91,26.1
7/7/21,1802.1,168050,1797,1810.2,1794.1,26.129,49007,26.265,26.545,26.06
7/8/21,1800.2,234021,1803.8,1819.5,1793.5,25.987,58359,26.265,26.31,25.875
7/9/21,1810.6,172928,1803.2,1813,1796.6,26.234,44158,26.005,26.3,25.82
7/12/21,1805.9,188154,1808.5,1811,1791,26.239,42310,26.185,26.375,25.93
7/13/21,1809.9,227638,1806.7,1818,1798.7,26.14,49567,26.32,26.44,26.005
7/14/21,1825,204998,1808.3,1831.1,1804.9,26.271,63323,26.055,26.575,26.01
7/15/21,1829,168788,1828.7,1835,1820.6,26.394,34539,26.325,26.49,26.245
7/16/21,1815,181535,1830.7,1832.7,1809.5,25.795,74872,26.43,26.55,25.64
7/19/21,1809.2,247651,1811.6,1818,1795,25.144,82657,25.7,25.805,25.035
7/20/21,1811.4,216747,1813.5,1825.9,1805.2,24.995,61258,25.24,25.315,24.84
7/21/21,1807.4,64012,1814.7,1818.1,1798.3,25.255,49517,24.975,25.365,24.79
7/22/21,1809.2,53343,1807.8,1812.3,1796,25.381,46796,25.33,25.515,25.06
7/23/21,1805.9,88214,1811.5,1814.5,1793.1,25.233,38982,25.48,25.535,25.05
7/26/21,1803.4,81390,1806.4,1816.1,1800.2,25.318,39559,25.27,25.51,25.175
7/27/21,1804,76707,1801.5,1809.5,1796.9,24.649,76404,25.255,25.32,24.515
7/28/21,1804.6,195298,1802.4,1813.9,1795.6,24.877,53385,24.73,25.06,24.655
7/29/21,1835.8,204918,1811.5,1837.5,1810.9,25.782,65697,25.015,25.875,25
7/30/21,1817.2,152236,1832.5,1835.5,1813.1,25.547,42250,25.6,25.685,25.395
8/2/21,1822.2,157414,1817,1823.2,1808.2,25.575,50936,25.625,25.675,25.345
8/3/21,1814.1,101460,1816.8,1818.2,1809.5,25.582,44504,25.47,25.665,25.27
8/4/21,1814.5,237140,1813.7,1835.9,1808.3,25.461,69779,25.59,26.09,25.375
8/5/21,1808.9,166287,1814.9,1817.9,1799.7,25.292,41092,25.425,25.565,25.115
8/6/21,1763.1,305778,1806.7,1807,1759.5,24.326,99801,25.195,25.23,24.205
8/9/21,1726.5,282388,1765,1765.7,1677.9,23.269,108893,24.34,24.38,22.295
8/10/21,1731.7,178253,1732,1739.4,1718.5,23.392,57584,23.45,23.675,23.22
8/11/21,1753.3,181306,1730.4,1756.7,1724.6,23.488,64942,23.325,23.565,23.19
8/12/21,1751.8,133990,1752.9,1759.6,1742.6,23.116,61091,23.515,23.53,22.97
8/13/21,1778.2,140689,1754.4,1781.9,1753,23.779,52010,23.155,23.83,23.13
8/16/21,1789.8,133821,1780.9,1791.3,1772,23.791,41745,23.745,23.89,23.38
8/17/21,1787.8,142476,1789.1,1797.6,1782.1,23.707,8971,23.905,24,23.62
8/18/21,1784.4,131190,1787.8,1795.7,1778.8,23.47,9332,23.705,23.875,23.325
8/19/21,1783.1,147534,1789.5,1795,1774.6,23.279,13241,23.56,23.565,23.13
8/20/21,1784,106495,1782.8,1791,1780,23.16,16445,23.245,23.345,22.88
8/23/21,1806.3,150238,1781.2,1809.1,1778,23.703,17246,23.015,23.755,22.975
8/24/21,1808.5,112953,1807.6,1812.2,1802.6,23.937,18643,23.695,24.015,23.595
8/25/21,1791,160525,1805.1,1805.3,1784,23.822,30165,23.915,23.96,23.64
8/26/21,1795.2,131078,1793,1800.4,1781.3,23.596,34221,23.93,23.945,23.465
8/27/21,1819.5,198760,1795.2,1821.9,1785.2,24.11,60078,23.61,24.18,23.355
8/30/21,1812.2,102579,1821.6,1826.5,1810,24.006,47609,24.13,24.28,23.95
8/31/21,1818.1,162209,1812.2,1821.9,1803.4,23.925,43898,24.065,24.27,23.83
9/1/21,1816,138802,1816.7,1822.7,1810.6,24.221,47663,23.935,24.325,23.775
9/2/21,1811.5,111099,1816.2,1819.6,1806.5,23.918,36109,24.2,24.275,23.815
9/3/21,1833.7,181932,1811.5,1836.9,1810.9,24.802,64169,23.95,24.945,23.91
9/7/21,1798.5,248598,1833.5,1833.5,1793.7,24.373,68763,24.865,24.895,24.21
9/8/21,1793.5,158104,1796.1,1804.4,1783.1,24.056,44566,24.39,24.48,23.94
9/9/21,1800,152037,1790.9,1803.4,1785.1,24.177,42577,23.995,24.355,23.865
9/10/21,1792.1,134148,1796.2,1806,1788.2,23.9,38363,24.1,24.345,23.76
9/13/21,1794.4,110870,1789.8,1800.2,1784.4,23.796,46642,23.79,23.89,23.36
9/14/21,1807.1,193835,1794.8,1810.6,1780.6,23.885,41580,23.775,23.98,23.435
9/15/21,1794.8,137513,1806.6,1808.5,1791.7,23.801,32466,23.865,23.94,23.67
9/16/21,1756.7,243613,1795.5,1797.3,1745.5,22.794,84843,23.865,24,22.585
9/17/21,1751.4,180673,1754.6,1767.8,1747.1,22.337,62803,22.91,23.13,22.305
9/20/21,1763.8,150573,1754.2,1768.4,1742.3,22.204,50401,22.33,22.5,22.025
9/21/21,1778.2,139900,1765.5,1782.8,1758.3,22.611,40127,22.265,22.72,22.21
9/22/21,1778.8,169937,1775,1788.4,1764.6,22.907,50214,22.485,23.15,22.455
9/23/21,1749.8,220098,1769.2,1777.1,1737.5,22.679,42215,22.695,22.88,22.465
9/24/21,1751.7,147736,1743.7,1758,1740.2,22.425,41005,22.53,22.79,22.09
9/27/21,1752,135811,1751.8,1760.9,1744.7,22.694,35208,22.395,22.865,22.39
9/28/21,1737.5,211821,1750,1754.3,1727.8,22.467,54308,22.625,22.68,22.08
9/29/21,1722.9,175420,1734,1746,1721.1,21.485,77565,22.475,22.565,21.41
9/30/21,1757,237967,1726,1765,1721.8,22.047,64028,21.515,22.225,21.46
10/1/21,1758.4,148890,1757.2,1765.2,1749.9,22.536,42261,22.185,22.6,21.99
10/4/21,1767.6,163944,1762.6,1771.5,1747.7,22.644,34535,22.6,22.805,22.29
10/5/21,1760.9,150083,1770.8,1771.1,1748.6,22.608,26336,22.725,22.73,22.38
10/6/21,1761.8,156675,1760.5,1765.9,1745.4,22.532,38173,22.635,22.7,22.185
10/7/21,1759.2,143881,1763.8,1767.7,1752,22.658,40165,22.64,22.84,22.385
10/8/21,1757.4,234810,1757,1782.4,1753.6,22.705,67334,22.61,23.22,22.435
10/11/21,1755.7,113114,1757.4,1761.1,1749.9,22.665,28995,22.685,22.83,22.495
10/12/21,1759.3,165367,1753.6,1770,1750.5,22.514,41629,22.61,22.79,22.325
10/13/21,1794.7,292440,1760.4,1797.4,1757.9,23.17,68834,22.57,23.285,22.48
10/14/21,1797.9,160575,1793.6,1801.9,1787.6,23.477,52250,23.1,23.625,22.925
10/15/21,1768.3,199306,1797.3,1797.7,1765.1,23.349,50497,23.565,23.645,23.1
10/18/21,1765.7,151275,1767.5,1772.5,1760.3,23.264,46484,23.38,23.495,23.035
10/19/21,1770.5,163590,1764.8,1786,1763.4,23.883,76326,23.25,24.18,23.22
10/20/21,1784.9,171291,1769.4,1789.6,1767.1,24.445,70427,23.71,24.495,23.615
10/21/21,1781.9,136936,1782.5,1790.3,1776.8,24.17,57479,24.37,24.55,24.07
10/22/21,1796.3,301766,1783.7,1815.5,1783.4,24.449,79709,24.22,24.92,24.185
10/25/21,1806.8,148222,1794.2,1811.5,1793,24.592,43593,24.395,24.695,24.365
10/26/21,1793.4,195602,1808.7,1809.8,1783,24.088,60188,24.65,24.655,23.925
10/27/21,1798.8,180196,1795,1801,1784.3,24.191,47363,24.22,24.33,23.905
10/28/21,1802.6,216464,1798.7,1812.7,1793.1,24.12,45204,24.13,24.31,24.02
10/29/21,1783.9,248553,1801.5,1802.9,1772.4,23.949,56590,24.135,24.14,23.705
11/1/21,1795.8,140366,1785.3,1797.5,1780.2,24.073,35793,23.985,24.175,23.81
11/2/21,1789.4,141590,1794.8,1797.8,1787.4,23.507,60956,24.13,24.14,23.43
11/3/21,1763.9,248047,1789.2,1789.3,1758.5,23.231,65294,23.57,23.665,23.045
11/4/21,1793.5,213034,1769.9,1800.3,1769.3,23.911,66052,23.53,24.115,23.485
11/5/21,1816.8,276580,1792.6,1820.1,1785.3,24.157,68568,23.87,24.255,23.665
11/8/21,1828,180098,1820.6,1828.3,1813.8,24.542,61978,24.285,24.59,24.13
11/9/21,1830.8,202363,1826.9,1834.8,1821,24.318,60150,24.55,24.565,24.09
11/10/21,1848.3,323266,1834.5,1870.6,1823,24.772,123405,24.375,25.22,24.04
11/11/21,1863.9,178701,1851.5,1868.7,1845.1,25.301,75998,24.71,25.365,24.645
11/12/21,1868.5,192007,1864.3,1871.4,1847.5,25.346,65557,25.35,25.47,24.925
11/15/21,1866.6,208217,1872.6,1873,1858.5,25.105,67966,25.425,25.465,24.97
11/16/21,1854.1,212495,1864.9,1879.5,1851,24.999,11997,25.185,25.54,24.88
11/17/21,1872.8,30319,1854.5,1873.1,1853.8,25.223,10983,24.92,25.335,24.91
11/18/21,1864,48241,1871.7,1875.9,1859.4,24.96,16559,25.2,25.28,24.79
11/19/21,1854.3,61307,1863.8,1870.5,1847,24.844,16775,24.92,25.1,24.67
11/22/21,1809.1,136164,1850.7,1853,1805.3,24.362,20934,24.725,25.02,24.21
11/23/21,1786.3,146754,1808.7,1815.2,1784.3,23.492,35399,24.28,24.405,23.335
11/24/21,1786.9,101304,1792.3,1798.8,1780.2,23.536,31342,23.695,23.745,23.45
11/26/21,1788.1,173605,1792.3,1819.3,1781.6,23.135,54339,23.61,23.77,22.935
11/29/21,1785.2,145347,1795.2,1801.5,1782,22.852,63030,23.16,23.46,22.775
11/30/21,1776.5,234588,1786.9,1811.4,1771.2,22.815,65424,22.93,23.355,22.705
12/1/21,1784.3,172176,1777.4,1795.7,1773.7,22.339,60609,22.875,23.06,22.185
12/2/21,1762.7,164492,1783.8,1785.2,1762.2,22.316,43463,22.335,22.505,22.215
12/3/21,1783.9,170092,1769.4,1788,1766,22.481,51727,22.41,22.59,22.035
12/6/21,1779.5,99840,1787.7,1789,1776.4,22.263,38544,22.61,22.635,22.125
12/7/21,1784.7,124583,1779.5,1789.3,1772.4,22.523,37481,22.395,22.625,22.23
12/8/21,1785.5,106555,1785.1,1794.3,1780.1,22.432,28351,22.525,22.58,22.305
12/9/21,1776.7,121045,1784.3,1788.4,1773.3,22.013,56607,22.435,22.475,21.84
12/10/21,1784.8,140032,1776.3,1791,1770.4,22.195,43031,21.975,22.24,21.815
12/13/21,1788.3,103999,1784.2,1792.8,1782.2,22.328,31480,22.195,22.43,22.16
12/14/21,1772.3,148182,1787.6,1789.8,1766.1,21.924,51383,22.35,22.355,21.67
12/15/21,1764.5,158071,1771.9,1781.3,1753,21.545,63186,21.945,22.13,21.41
12/16/21,1798.2,164102,1777.9,1800.7,1775.7,22.485,54317,22.07,22.56,21.93
12/17/21,1804.9,152640,1801.5,1815.7,1796.5,22.533,38416,22.53,22.69,22.355
12/20/21,1794.6,104146,1800.2,1804.6,1789,22.291,34183,22.39,22.435,22.19
12/21/21,1788.7,131120,1791.4,1801.7,1785,22.529,44862,22.29,22.805,22.185
12/22/21,1802.2,107201,1789.4,1806.3,1785.8,22.819,34490,22.525,22.86,22.44
12/23/21,1811.7,101178,1805.6,1812,1799,22.94,33033,22.815,22.965,22.68
12/27/21,1808.8,80323,1810.2,1814.6,1803.6,22.989,37238,22.9,23.15,22.655
12/28/21,1810.9,97605,1812.1,1821.6,1805.5,23.121,41202,23.105,23.48,23.005
12/29/21,1805.8,135650,1806.6,1808,1789.1,22.858,39201,23.05,23.185,22.6
12/30/21,1814.1,110142,1805.6,1818.1,1796.2,23.06,29796,22.87,23.155,22.63
12/31/21,1828.6,101324,1817,1831.4,1815.4,23.352,28585,23.095,23.39,23.07
1/3/22,1800.1,163300,1830.1,1833,1798.2,22.81,44194,23.385,23.44,22.69
1/4/22,1814.6,162124,1801.1,1817.2,1798.1,23.056,43457,22.92,23.14,22.655
1/5/22,1825.1,167651,1815.2,1830.7,1808.2,23.17,40266,23.095,23.3,22.75
1/6/22,1789.2,233180,1810.6,1811.6,1785.4,22.19,71447,22.81,22.85,22
1/7/22,1797.4,218941,1791,1798.4,1781.3,22.409,52902,22.195,22.46,21.945
1/10/22,1798.8,153934,1796.4,1802,1789.3,22.462,41172,22.385,22.54,22.205
1/11/22,1818.5,165152,1801.3,1823.1,1799.7,22.812,44573,22.5,22.86,22.48
1/12/22,1827.3,173549,1821.3,1828.2,1814.4,23.207,51846,22.82,23.26,22.68
1/13/22,1821.4,197305,1825.7,1828.3,1811.8,23.162,50043,23.19,23.315,23.025
1/14/22,1816.5,164913,1822.1,1829.3,1814.2,22.918,49788,23.115,23.345,22.845
1/18/22,1812.4,347305,1818.7,1822.9,1804.7,23.492,102213,22.995,23.68,22.82
1/19/22,1845.5,84788,1816.4,1846.1,1811.6,24.231,70644,23.505,24.265,23.43
1/20/22,1844.9,78202,1842.9,1850.8,1838.4,24.716,70806,24.185,24.755,24.125
1/21/22,1834.1,66596,1842.6,1845.8,1830.6,24.32,59951,24.525,24.64,24.205
1/24/22,1844.2,100586,1838.3,1847.2,1831.9,23.8,70723,24.305,24.36,23.595
1/25/22,1855,71595,1846,1856.7,1836.8,23.896,52467,24.045,24.045,23.635
1/26/22,1832,146441,1850.7,1852.6,1816.4,23.807,54823,23.85,24.025,23.46
1/27/22,1795,198030,1821.4,1823.8,1792.7,22.676,79283,23.565,23.625,22.585
1/28/22,1786.6,211839,1799.6,1800.3,1780.6,22.301,61854,22.79,22.83,22.15
1/31/22,1796.4,134623,1792.8,1800.9,1785.8,22.393,37266,22.475,22.655,22.25
2/1/22,1801.5,125228,1798.9,1809.7,1796.2,22.595,46139,22.49,23.06,22.405
2/2/22,1810.3,120057,1800.8,1812,1794.6,22.707,36340,22.64,22.875,22.465
2/3/22,1804.1,168783,1807.4,1809.5,1788.5,22.375,51746,22.65,22.66,21.985
2/4/22,1807.8,175521,1805.4,1815.8,1792.1,22.475,45473,22.42,22.69,22.1
2/7/22,1821.8,137112,1808,1824.6,1807.5,23.076,53794,22.535,23.11,22.5
2/8/22,1827.9,138151,1821.5,1829.9,1816,23.2,46955,23.025,23.265,22.77
2/9/22,1836.6,128735,1827,1837.1,1825.5,23.341,47608,23.195,23.365,23.095
2/10/22,1837.4,221886,1834,1843.3,1821.8,23.522,72504,23.31,23.735,23.145
2/11/22,1842.1,232425,1827,1867.4,1821.1,23.369,70913,23.205,23.71,22.855
2/14/22,1869.4,220292,1862.2,1876.5,1851.9,23.897,9286,23.65,24.015,23.605
2/15/22,1856.2,208428,1873.8,1881.6,1845.4,23.39,13459,23.935,24.06,23.125
2/16/22,1871.5,136348,1855.5,1874.6,1851.8,23.654,15640,23.45,23.71,23.34
2/17/22,1902,251680,1872,1904,1869.7,23.922,14657,23.675,23.975,23.48
2/18/22,1899.8,155484,1901.4,1905,1888,24.038,17562,23.9,24.165,23.745
2/22/22,1907.4,323210,1903.5,1918.3,1889.7,24.356,41701,24.095,24.425,23.755
2/23/22,1910.4,151417,1901.2,1912.9,1891.1,24.598,36607,24.2,24.66,24.095
2/24/22,1926.3,409954,1911.9,1976.5,1878.6,24.71,89079,24.65,25.705,23.88
2/25/22,1887.6,220963,1906.5,1925,1884.4,24.017,65754,24.33,24.55,23.92
2/28/22,1900.7,239416,1921,1935.2,1892.2,24.366,53160,24.62,24.88,24.155
3/1/22,1943.8,215091,1908.4,1952.6,1903,25.541,64008,24.455,25.65,24.345
3/2/22,1922.3,221028,1945.3,1951.4,1916,25.19,65990,25.505,25.545,24.96
3/3/22,1935.9,170994,1931.7,1944.6,1923.1,25.212,53944,25.45,25.665,25.075
3/4/22,1966.6,228205,1938.5,1974.9,1931.5,25.789,65533,25.285,25.92,25.155
3/7/22,1995.9,345526,1978.5,2007.5,1964.2,25.72,77213,26.025,26.37,25.465
3/8/22,2043.3,413624,2001,2078.8,1985.8,26.895,121212,25.805,27.495,25.55
3/9/22,1988.2,329822,2060.2,2068.5,1981,25.816,83393,26.925,27.39,25.73
3/10/22,2000.4,279944,1992.8,2015.1,1975,26.256,54641,26.06,26.425,25.6
3/11/22,1985,234258,2000.3,2004,1960.6,26.16,49495,26.255,26.35,25.695
3/14/22,1960.8,146870,1988.7,1994.8,1952,25.298,50948,26.28,26.29,25.16
3/15/22,1929.7,208752,1953.7,1956.9,1908.1,25.158,45952,25.26,25.315,24.75
3/16/22,1909.2,188471,1920.1,1930.1,1895.2,24.71,43988,25.115,25.25,24.55
3/17/22,1948.2,32640,1933.4,1955.6,1929,25.616,38017,25.24,25.75,25.165
3/18/22,1933.9,34050,1947.9,1950.9,1922.7,25.087,36077,25.595,25.64,24.98
3/21/22,1934.8,46403,1927.4,1947.2,1922.2,25.313,33690,25.15,25.52,25.05
3/22/22,1926.7,46165,1941,1944.7,1915.5,24.904,42579,25.41,25.59,24.695
3/23/22,1942.6,48141,1926.3,1953.9,1920.7,25.189,33179,24.915,25.37,24.78
3/24/22,1967.7,65218,1948.9,1972.5,1942.9,25.92,57625,25.285,26.16,25.17
3/25/22,1959.8,60137,1963.2,1970.4,1948.2,25.615,36567,25.85,26.035,25.47
3/28/22,1944.7,106563,1962.5,1965.2,1920.7,25.196,44479,25.725,25.795,24.94
3/29/22,1918,207331,1927.2,1934.4,1893.2,24.736,72368,25.01,25.135,24.045
3/30/22,1939,133201,1924,1943.4,1920.1,25.113,36817,24.92,25.265,24.855
3/31/22,1954,143756,1937.3,1955,1923,25.133,34900,25.035,25.285,24.67
4/1/22,1923.7,129770,1942.4,1944.5,1921.4,24.654,42778,24.99,25.04,24.565
4/4/22,1934,106062,1927.1,1941.6,1918.2,24.59,39636,24.735,25.005,24.385
4/5/22,1927.5,142736,1937.3,1948.9,1920.9,24.534,47411,24.665,25.11,24.355
4/6/22,1923.1,149065,1927.6,1937.6,1916.2,24.458,44988,24.465,24.68,24.2
4/7/22,1937.8,119672,1928.1,1941.7,1923.3,24.735,44617,24.57,24.78,24.335
4/8/22,1945.6,138521,1934.3,1952.2,1930.4,24.823,47029,24.725,24.935,24.495
4/11/22,1948.2,179115,1949.6,1974.6,1942.9,24.987,71478,24.925,25.6,24.795
4/12/22,1976.1,167267,1957.4,1982.7,1953,25.735,68246,25.255,25.84,25.025
4/13/22,1984.7,128353,1970.5,1985.8,1966.3,26.03,57599,25.585,26.07,25.53
4/14/22,1974.9,136906,1981.6,1984,1962.7,25.7,50429,25.955,26.115,25.46
4/18/22,1986.4,135491,1978.5,2003,1974.4,26.236,11042,25.9,26.575,25.9
4/19/22,1959,176033,1981.2,1985.1,1945.5,25.478,14621,26.15,26.275,25.245
4/20/22,1955.6,136017,1952.7,1960.9,1941,25.355,15144,25.395,25.48,25.065
4/21/22,1948.2,149700,1960,1960.1,1938,24.702,26844,25.385,25.39,24.555
4/22/22,1934.3,172335,1953.1,1957.8,1928,24.318,30594,24.8,24.815,24.16
4/25/22,1896,222175,1931.9,1935.5,1891.8,23.73,32919,24.255,24.3,23.475
4/26/22,1904.1,159198,1899.8,1912.2,1896.3,23.59,32082,23.75,24.035,23.49
4/27/22,1888.7,168759,1907.4,1908.1,1881.6,23.505,41398,23.635,23.805,23.325
4/28/22,1891.3,166979,1886.8,1897.8,1870.9,23.181,55556,23.365,23.455,22.94
4/29/22,1911.7,169590,1895.8,1921.3,1893.5,23.085,52891,23.23,23.65,22.71
5/2/22,1863.6,186052,1896.2,1900.4,1853.4,22.584,53214,22.785,22.88,22.13
5/3/22,1870.6,161150,1863.6,1878.4,1849.7,22.665,42512,22.7,22.89,22.44
5/4/22,1868.8,155972,1868.3,1892,1861.1,22.402,56054,22.6,23.125,22.22
5/5/22,1875.7,212206,1884.1,1910.7,1872.3,22.443,69590,23.04,23.345,22.325
5/6/22,1882.8,165627,1877.5,1894,1865,22.367,57947,22.52,22.665,22.11
5/9/22,1858.6,194520,1883.7,1885.6,1851,21.82,76956,22.395,22.395,21.65
5/10/22,1841,235122,1853.9,1864.7,1834.5,21.424,73700,21.77,22.085,21.155
5/11/22,1853.7,219335,1836.6,1857.8,1830.6,21.575,77678,21.21,21.97,21.2
5/12/22,1824.6,230455,1852.3,1858.8,1820.1,20.773,78030,21.555,21.625,20.59
5/13/22,1808.2,172127,1821.4,1827.6,1797.2,21.001,57063,20.635,21.125,20.42
